SizeRank,RegionName,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
87,"Ogden, UT",UT,298510.0,300594.0,301188.0,303677.0,306785.0,309174.0,316488.0,323119.0,332632.0,334743.0,339904.0,340769.0,344866.0,343577.0,351026.0,363630.0,381383.0,395586.0,402418.0,404890.0,407582.0,410076.0,414211.0,416810.0,421913.0,428656.0,441594.0,456598.0,468098.0,473614.0,465524.0,458665.0,445537.0,438283.0,432811.0,432222.0,431951.0,432561.0,433922.0,437914.0,438787.0,443897.0,442157.0,446806.0,445499.0,450630.0,454299.0,452963.0,456634.0,453467.0,456440.0,449925.0,451941.0,449761.0,459067.0,461758.0,466934.0,469965.0,475057.0,476154.0
88,"Madison, WI",WI,263859.0,268100.0,268221.0,274763.0,274983.0,276991.0,272839.0,270666.0,275492.0,281130.0,288190.0,288586.0,287167.0,285970.0,292206.0,299804.0,309115.0,312646.0,316900.0,316216.0,317341.0,317903.0,318717.0,318193.0,316943.0,322628.0,326468.0,333279.0,340529.0,344581.0,351221.0,347912.0,345628.0,338896.0,336834.0,336596.0,336639.0,333120.0,332008.0,335153.0,345321.0,354038.0,359404.0,364933.0,365026.0,363103.0,358148.0,361286.0,362940.0,371217.0,377296.0,385812.0,386444.0,387593.0,390254.0,393202.0,390823.0,392728.0,393101.0,397672.0
89,"Winston, NC",NC,162148.0,164194.0,164210.0,170748.0,169124.0,171833.0,173629.0,177054.0,181076.0,182705.0,187196.0,187619.0,186411.0,185051.0,185306.0,183971.0,184380.0,186576.0,193871.0,197618.0,200288.0,201078.0,205781.0,210879.0,212543.0,209558.0,207730.0,212276.0,221892.0,230802.0,235505.0,234055.0,229727.0,233162.0,233634.0,234450.0,223160.0,219904.0,220864.0,224636.0,228608.0,231637.0,238702.0,243973.0,244878.0,245247.0,244706.0,240271.0,244280.0,246891.0,252819.0,249641.0,247598.0,248908.0,250928.0,254863.0,253679.0,253917.0,252195.0,257539.0
90,"Deltona, FL",FL,214437.0,214476.0,216840.0,216340.0,216311.0,216891.0,223422.0,229168.0,232912.0,235041.0,238909.0,242280.0,245544.0,249025.0,253914.0,258942.0,262392.0,266085.0,268803.0,273011.0,275865.0,278379.0,282663.0,289901.0,296074.0,304351.0,308693.0,316279.0,319343.0,324811.0,326320.0,329178.0,328934.0,331466.0,327163.0,320732.0,312194.0,310752.0,315882.0,320969.0,325404.0,326243.0,328458.0,328769.0,327404.0,326133.0,328097.0,331175.0,333606.0,332275.0,335737.0,337380.0,341579.0,339451.0,337033.0,333095.0,332341.0,334775.0,335544.0,336036.0
91,"Syracuse, NY",NY,149741.0,153352.0,152098.0,153686.0,152357.0,151118.0,149680.0,152557.0,158255.0,161676.0,162697.0,161895.0,160521.0,158682.0,158822.0,162340.0,164447.0,164695.0,164974.0,166972.0,170993.0,172985.0,172496.0,169768.0,167072.0,167334.0,170700.0,174927.0,178555.0,182078.0,186272.0,189360.0,189445.0,189963.0,191133.0,191433.0,187369.0,181046.0,182172.0,189116.0,194473.0,197811.0,199805.0,209109.0,213485.0,218603.0,213889.0,210768.0,202528.0,201515.0,198069.0,199460.0,205918.0,217436.0,228831.0,233750.0,237728.0,230847.0,230179.0,223712.0
92,"Provo, UT",UT,330591.0,330712.0,334299.0,338741.0,337087.0,339799.0,342613.0,353997.0,361396.0,368606.0,374018.0,380540.0,386331.0,388821.0,398224.0,413605.0,430388.0,437243.0,443750.0,447805.0,456545.0,460899.0,466551.0,470903.0,478575.0,489025.0,498859.0,506838.0,513691.0,511830.0,510962.0,505497.0,502345.0,495996.0,490487.0,492267.0,488809.0,489614.0,482476.0,483353.0,481991.0,485931.0,489523.0,492646.0,499775.0,494533.0,493755.0,481921.0,488510.0,489390.0,496000.0,495665.0,503532.0,508099.0,510288.0,506881.0,507209.0,512942.0,514870.0,515336.0
93,"Toledo, OH",OH,120654.0,120292.0,123547.0,127462.0,126621.0,122837.0,122771.0,123017.0,126991.0,129051.0,133086.0,134606.0,135261.0,134901.0,135114.0,134874.0,133483.0,131713.0,129973.0,133085.0,134127.0,135491.0,137204.0,138402.0,136831.0,136095.0,135323.0,137086.0,137906.0,140352.0,144678.0,148376.0,148909.0,149228.0,145237.0,136739.0,132975.0,131998.0,136117.0,134434.0,134606.0,142279.0,148028.0,153136.0,152967.0,152432.0,151708.0,148762.0,150990.0,150240.0,153946.0,157488.0,158625.0,159589.0,158564.0,163257.0,165410.0,164650.0,166921.0,166093.0
94,"Wichita, KS",KS,157936.0,158377.0,159407.0,162071.0,160226.0,161967.0,163765.0,168108.0,170083.0,174646.0,174871.0,174470.0,173723.0,174047.0,175559.0,173937.0,176593.0,176987.0,182471.0,184480.0,183651.0,180205.0,180244.0,181875.0,181760.0,177187.0,177826.0,179654.0,190055.0,197318.0,201585.0,199390.0,198110.0,200735.0,200570.0,200640.0,195724.0,197311.0,195145.0,195381.0,196115.0,203681.0,210265.0,212726.0,214978.0,213656.0,212384.0,205395.0,205515.0,211147.0,219337.0,223419.0,221000.0,219879.0,220651.0,225284.0,226428.0,227880.0,228284.0,223949.0
95,"Durham, NC",NC,255352.0,256552.0,259276.0,263629.0,264064.0,258612.0,259394.0,267374.0,278515.0,283780.0,288105.0,285669.0,286183.0,285754.0,291592.0,298898.0,306937.0,317598.0,328402.0,334612.0,340986.0,346019.0,356656.0,361141.0,362954.0,361405.0,360500.0,368561.0,378506.0,385496.0,385805.0,380874.0,380050.0,372509.0,371242.0,364532.0,362022.0,361159.0,363668.0,370594.0,378707.0,389241.0,391833.0,391984.0,390122.0,392948.0,393981.0,391447.0,388462.0,387413.0,398935.0,408389.0,416505.0,419797.0,422522.0,416862.0,412555.0,410660.0,416857.0,417080.0
96,"Augusta, GA",GA,166901.0,164566.0,164324.0,167307.0,166845.0,165750.0,167160.0,172470.0,176798.0,179815.0,184196.0,186516.0,185434.0,182399.0,182735.0,185589.0,193142.0,197251.0,202973.0,203910.0,207780.0,208617.0,210876.0,215502.0,214150.0,212430.0,206350.0,208981.0,213197.0,218464.0,222405.0,222888.0,223155.0,222854.0,227158.0,224782.0,223937.0,221899.0,223809.0,226861.0,232260.0,232610.0,233097.0,225823.0,226187.0,225131.0,223066.0,218844.0,216909.0,223944.0,232417.0,239429.0,242324.0,243712.0,243377.0,243363.0,243776.0,250009.0,246898.0,244123.0
97,"Palm Bay, FL",FL,215142.0,217346.0,218299.0,225691.0,224547.0,225349.0,225911.0,233368.0,236985.0,243578.0,246962.0,251694.0,252597.0,250751.0,250837.0,253570.0,259654.0,266844.0,274401.0,280227.0,284906.0,290114.0,292175.0,296532.0,298734.0,304887.0,310323.0,316247.0,323752.0,325092.0,326623.0,327272.0,329617.0,331841.0,326189.0,321279.0,316231.0,319726.0,321617.0,328945.0,331934.0,335714.0,333390.0,333971.0,332520.0,328454.0,328963.0,327794.0,330197.0,329362.0,335446.0,339034.0,340038.0,337491.0,335805.0,333565.0,332914.0,332968.0,333685.0,334543.0
98,"Jackson, MS",MS,180524.0,183642.0,186401.0,193804.0,192911.0,194150.0,197065.0,200890.0,204842.0,205385.0,211998.0,213230.0,217279.0,216945.0,218467.0,215515.0,215197.0,215389.0,215292.0,217727.0,218714.0,221677.0,224150.0,227179.0,233430.0,236602.0,240161.0,242253.0,244541.0,245226.0,243935.0,238642.0,238152.0,236211.0,233706.0,229205.0,222161.0,225984.0,226480.0,231712.0,232125.0,232609.0,232980.0,230407.0,227658.0,224637.0,213079.0,204255.0,197793.0,211509.0,220740.0,223982.0,225081.0,229967.0,238735.0,235251.0,240736.0,237901.0,246072.0,249856.0
99,"Harrisburg, PA",PA,177192.0,176521.0,177171.0,180290.0,181650.0,181427.0,181475.0,184628.0,187569.0,186940.0,187731.0,189358.0,190298.0,187278.0,186051.0,184126.0,189507.0,192185.0,197587.0,200530.0,202449.0,204336.0,203321.0,203810.0,202132.0,202437.0,204186.0,208519.0,214972.0,219035.0,221164.0,220098.0,223264.0,223673.0,224603.0,222818.0,221257.0,219533.0,218426.0,217781.0,222130.0,225264.0,230381.0,234635.0,236187.0,241116.0,237409.0,238811.0,236364.0,239911.0,240563.0,240871.0,242987.0,250604.0,254249.0,257872.0,257507.0,259317.0,258723.0,259291.0
100,"Spokane, WA",WA,255823.0,258285.0,265317.0,267941.0,271881.0,270962.0,276773.0,283189.0,289683.0,295013.0,297928.0,302386.0,304378.0,308815.0,311509.0,317046.0,326840.0,339378.0,351886.0,360029.0,359430.0,360117.0,362704.0,371487.0,370859.0,375914.0,378765.0,389400.0,398939.0,404172.0,404643.0,392390.0,386594.0,382558.0,379661.0,371405.0,362870.0,361918.0,361449.0,371406.0,376627.0,385463.0,388973.0,392132.0,387188.0,382762.0,378387.0,371992.0,366829.0,370317.0,382687.0,393925.0,399224.0,397006.0,394668.0,391420.0,394140.0,402160.0,411604.0,415602.0
101,"Scranton, PA",PA,118989.0,126678.0,127447.0,130530.0,123542.0,119303.0,118457.0,124287.0,134731.0,136454.0,141825.0,140016.0,143036.0,142444.0,149119.0,148735.0,151828.0,152020.0,155111.0,154190.0,154195.0,158987.0,162124.0,163913.0,166214.0,169314.0,170004.0,170268.0,170536.0,178096.0,179181.0,179144.0,170422.0,170585.0,175581.0,178975.0,177755.0,176400.0,178916.0,179686.0,178965.0,177597.0,180314.0,180318.0,177081.0,176339.0,174823.0,178331.0,178974.0,176793.0,178792.0,179982.0,187490.0,188362.0,188132.0,187730.0,190720.0,192705.0,193440.0,192603.0
102,"Chattanooga, TN",TN,190235.0,191295.0,188779.0,189448.0,187460.0,188931.0,190279.0,199756.0,208709.0,215624.0,217701.0,213600.0,211714.0,207850.0,214275.0,218653.0,224428.0,229860.0,231900.0,238156.0,235782.0,242730.0,248063.0,256028.0,259880.0,258756.0,258233.0,260776.0,265600.0,270826.0,272339.0,271096.0,271928.0,268681.0,263669.0,257524.0,259275.0,267372.0,272004.0,269803.0,268912.0,275446.0,278747.0,280907.0,277453.0,281975.0,282553.0,280603.0,281344.0,282395.0,291393.0,293239.0,298382.0,299225.0,298773.0,298882.0,295149.0,299371.0,301090.0,306009.0
103,"Modesto, CA",CA,320870.0,325826.0,327265.0,335691.0,336463.0,340423.0,340578.0,348430.0,355139.0,360426.0,366796.0,369389.0,374785.0,378001.0,381332.0,388334.0,397379.0,406347.0,412003.0,413283.0,418292.0,422537.0,424964.0,426435.0,432380.0,438428.0,446492.0,452383.0,457689.0,458094.0,453016.0,448976.0,441477.0,432721.0,428324.0,423735.0,421249.0,417278.0,421916.0,429225.0,434475.0,434481.0,436938.0,437399.0,443058.0,444549.0,453257.0,456385.0,454090.0,449733.0,446510.0,453534.0,455395.0,459899.0,457299.0,452409.0,448373.0,451185.0,453881.0,454328.0
104,"Lancaster, PA",PA,213550.0,214633.0,216408.0,220679.0,220314.0,220530.0,222110.0,223995.0,228616.0,228926.0,232753.0,232775.0,235029.0,233775.0,232256.0,231708.0,237802.0,242592.0,248582.0,252862.0,254568.0,256060.0,255711.0,261874.0,261785.0,262207.0,261354.0,265858.0,274460.0,280597.0,286052.0,286466.0,283727.0,281265.0,278582.0,281567.0,278370.0,275948.0,274871.0,280336.0,286328.0,296451.0,301333.0,310084.0,309669.0,311649.0,309314.0,309568.0,307415.0,304412.0,309316.0,312626.0,314759.0,313109.0,319302.0,324048.0,326611.0,324207.0,326747.0,328207.0
105,"Portland, ME",ME,298578.0,298494.0,303526.0,305884.0,307668.0,306328.0,311534.0,323284.0,330783.0,341031.0,342627.0,348762.0,344221.0,349016.0,349976.0,361929.0,369067.0,385620.0,389682.0,393584.0,389816.0,390732.0,390363.0,391375.0,392978.0,393218.0,397710.0,410563.0,424582.0,436688.0,430197.0,430115.0,421715.0,429122.0,422257.0,421170.0,413291.0,416690.0,423277.0,443501.0,454925.0,458525.0,452691.0,456959.0,468132.0,477787.0,473822.0,469242.0,476745.0,489248.0,489458.0,471907.0,473934.0,483177.0,503881.0,505494.0,501195.0,492774.0,487692.0,495083.0
106,"Youngstown, OH",OH,101190.0,101165.0,100072.0,105649.0,109158.0,108285.0,106897.0,108056.0,116212.0,118275.0,117268.0,115587.0,116822.0,117692.0,120430.0,119689.0,120885.0,121161.0,122202.0,123923.0,123837.0,127230.0,125430.0,127265.0,126678.0,131480.0,132832.0,131596.0,129058.0,131670.0,134204.0,135281.0,131485.0,129933.0,127946.0,124816.0,125257.0,126530.0,129191.0,132397.0,138225.0,142019.0,140720.0,140062.0,137256.0,140020.0,139068.0,141620.0,140226.0,139612.0,141879.0,142075.0,145769.0,149286.0,152888.0,153263.0,151226.0,151712.0,156249.0,155879.0
107,"Lansing, MI",MI,144155.0,146132.0,151487.0,156779.0,154785.0,152436.0,150831.0,152334.0,157338.0,160063.0,162858.0,161008.0,160926.0,162359.0,163147.0,162757.0,161934.0,163428.0,165901.0,165673.0,164177.0,165396.0,171674.0,174569.0,173310.0,168395.0,168281.0,171984.0,175790.0,179377.0,180548.0,179490.0,175686.0,175156.0,174046.0,175513.0,173004.0,172916.0,178386.0,182743.0,188021.0,188271.0,190081.0,190732.0,188174.0,187088.0,187488.0,190961.0,189309.0,188066.0,191204.0,195541.0,202017.0,205785.0,208527.0,205944.0,201262.0,200757.0,202306.0,207271.0
108,"Fayetteville, AR",AR,200441.0,199992.0,201261.0,206500.0,203664.0,205233.0,208041.0,218185.0,222110.0,223294.0,229106.0,230081.0,230990.0,231094.0,236329.0,239941.0,240762.0,245979.0,253887.0,257033.0,263255.0,264882.0,270572.0,273471.0,282331.0,288028.0,295030.0,302945.0,313035.0,316811.0,316760.0,314219.0,309786.0,307054.0,308521.0,311055.0,311558.0,309192.0,313991.0,312507.0,324856.0,327437.0,334249.0,330968.0,332796.0,334709.0,334659.0,333764.0,336161.0,336979.0,335146.0,336314.0,343445.0,354761.0,354575.0,348608.0,343114.0,348610.0,353235.0,356224.0
109,"Fayetteville, NC",NC,152239.0,151993.0,151688.0,158629.0,159627.0,160478.0,160541.0,166117.0,168778.0,172580.0,171942.0,174139.0,172464.0,172751.0,173396.0,176504.0,179766.0,184093.0,186443.0,189013.0,188123.0,191141.0,193125.0,196665.0,195970.0,196421.0,196898.0,198878.0,202911.0,208805.0,213474.0,216423.0,213670.0,214144.0,209637.0,212221.0,209028.0,214887.0,215023.0,219104.0,218549.0,222162.0,222541.0,223794.0,221017.0,222665.0,221581.0,226057.0,225761.0,229995.0,232522.0,236956.0,240836.0,242879.0,240689.0,239679.0,238491.0,241602.0,242671.0,244166.0
110,"Lexington, KY",KY,183780.0,183582.0,189691.0,194959.0,198194.0,198319.0,202480.0,208940.0,213494.0,215925.0,217263.0,216716.0,217326.0,216355.0,219391.0,221352.0,223805.0,229625.0,234068.0,235372.0,234053.0,236678.0,244155.0,245069.0,244886.0,242806.0,246551.0,250365.0,251046.0,260650.0,262991.0,269198.0,261124.0,262471.0,263316.0,265778.0,266395.0,267188.0,266650.0,269311.0,270330.0,278030.0,285252.0,286593.0,286506.0,283300.0,282807.0,279986.0,281355.0,284101.0,292507.0,291640.0,293410.0,293237.0,297331.0,298956.0,301826.0,302271.0,304581.0,304100.0
111,"Pensacola, FL",FL,202679.0,200233.0,203440.0,206622.0,206531.0,207183.0,215707.0,223785.0,227663.0,223775.0,226298.0,228680.0,231739.0,230896.0,232170.0,236147.0,242470.0,248626.0,254946.0,256904.0,258034.0,258820.0,262804.0,263508.0,265692.0,270441.0,278520.0,283792.0,288403.0,290559.0,289232.0,289144.0,285532.0,289790.0,283073.0,280676.0,272584.0,277829.0,284915.0,292958.0,294602.0,295430.0,292816.0,293245.0,293030.0,291944.0,291335.0,289006.0,294690.0,293180.0,294313.0,293478.0,298221.0,305752.0,306695.0,303714.0,297648.0,293996.0,297987.0,304249.0
112,"Santa Rosa, CA",CA,603821.0,606087.0,612725.0,610538.0,609200.0,618391.0,642455.0,657043.0,666672.0,667426.0,,663861.0,657625.0,658855.0,666005.0,679241.0,694758.0,711285.0,716148.0,719299.0,707676.0,702381.0,703990.0,717061.0,733457.0,748354.0,759808.0,776428.0,782991.0,788684.0,776956.0,763516.0,756131.0,748669.0,763571.0,755641.0,742846.0,722991.0,729299.0,758830.0,778541.0,778262.0,780317.0,780410.0,787915.0,783589.0,771128.0,766517.0,771317.0,781642.0,786361.0,776460.0,768239.0,768550.0,774962.0,775765.0,777072.0,773794.0,772972.0,777965.0
113,"Reno, NV",NV,375118.0,376185.0,377366.0,374548.0,376957.0,377923.0,386883.0,400810.0,414072.0,421999.0,426546.0,430624.0,430900.0,430392.0,437867.0,447886.0,459726.0,467979.0,475591.0,478651.0,485435.0,486837.0,495546.0,498590.0,514267.0,520130.0,529323.0,533376.0,544185.0,549024.0,538928.0,529566.0,513121.0,514170.0,507673.0,503772.0,490090.0,487630.0,489412.0,495614.0,502735.0,511820.0,519516.0,523322.0,524738.0,527021.0,526436.0,523264.0,525200.0,522018.0,533263.0,529245.0,535971.0,532264.0,540673.0,544913.0,545871.0,545802.0,541763.0,548645.0
114,"Huntsville, AL",AL,187516.0,186876.0,188258.0,194345.0,199616.0,200925.0,201412.0,206469.0,214311.0,219376.0,224008.0,225475.0,227185.0,226325.0,226258.0,228749.0,231600.0,238715.0,243123.0,247894.0,249810.0,252671.0,259493.0,259093.0,260778.0,258059.0,265326.0,270714.0,281150.0,283614.0,284685.0,277433.0,278250.0,275715.0,283024.0,275888.0,272693.0,268911.0,274225.0,280412.0,281946.0,285827.0,285956.0,284503.0,282889.0,286278.0,283127.0,277837.0,275306.0,283814.0,289746.0,288839.0,282346.0,285134.0,288515.0,292756.0,293142.0,292699.0,296237.0,297061.0
115,"Port St. Lucie, FL",FL,232035.0,231953.0,234316.0,236665.0,234204.0,233593.0,235786.0,242927.0,246989.0,248759.0,253600.0,260050.0,265777.0,269581.0,271235.0,275918.0,280225.0,284045.0,289950.0,293724.0,303048.0,309024.0,315921.0,321383.0,328941.0,336458.0,343481.0,348547.0,358718.0,365360.0,365786.0,361991.0,357076.0,355424.0,354831.0,353482.0,351006.0,349905.0,350716.0,356809.0,360287.0,365462.0,369337.0,369413.0,368149.0,367292.0,371318.0,374059.0,372135.0,369912.0,368687.0,371172.0,376006.0,381556.0,382052.0,383447.0,384492.0,385049.0,382749.0,377749.0
116,"Lafayette, LA",LA,173833.0,174234.0,175569.0,176572.0,174290.0,174372.0,172399.0,175465.0,178108.0,185188.0,189827.0,192336.0,191736.0,190630.0,190826.0,191330.0,192225.0,192182.0,193829.0,198389.0,202455.0,206984.0,205283.0,207562.0,207672.0,214487.0,216572.0,216441.0,214009.0,215103.0,216470.0,214914.0,208049.0,205560.0,200891.0,200302.0,196731.0,203272.0,205856.0,208308.0,205282.0,202283.0,203951.0,202060.0,203865.0,200631.0,201370.0,205193.0,208924.0,212167.0,210112.0,208262.0,203851.0,203652.0,200368.0,203822.0,206063.0,210494.0,211852.0,210803.0
117,"Myrtle Beach, SC",SC,190582.0,189773.0,190710.0,195173.0,194246.0,193586.0,193803.0,200918.0,208445.0,211508.0,215027.0,215955.0,219016.0,218401.0,218986.0,218019.0,219921.0,226219.0,234028.0,244348.0,252855.0,254356.0,253164.0,249685.0,251262.0,255899.0,263099.0,274376.0,283869.0,291407.0,292303.0,289511.0,284370.0,287071.0,284822.0,285832.0,278585.0,280699.0,284074.0,289360.0,293375.0,294758.0,297636.0,299415.0,295775.0,297289.0,296067.0,299684.0,300458.0,303963.0,306191.0,309619.0,313846.0,319142.0,318109.0,312458.0,309416.0,310672.0,318842.0,322965.0
118,"Springfield, MO",MO,154428.0,159849.0,162699.0,163367.0,161281.0,161922.0,165326.0,169833.0,174333.0,179013.0,180048.0,178041.0,176042.0,181016.0,189594.0,196743.0,201808.0,205101.0,208049.0,210896.0,215556.0,217379.0,220015.0,224201.0,227654.0,230473.0,229447.0,238291.0,243498.0,246673.0,244417.0,241779.0,243773.0,240914.0,242003.0,237461.0,240488.0,241766.0,245329.0,243394.0,249404.0,250347.0,250687.0,246681.0,244350.0,244593.0,243226.0,245418.0,243824.0,241389.0,240475.0,242672.0,245083.0,247439.0,250211.0,253088.0,253594.0,253908.0,255082.0,254902.0
119,"Visalia, CA",CA,232296.0,234191.0,234695.0,236669.0,238704.0,241429.0,246245.0,250870.0,254140.0,254603.0,260073.0,266681.0,276980.0,274800.0,275045.0,273974.0,283639.0,292763.0,297906.0,298094.0,292905.0,297262.0,307755.0,312900.0,312701.0,309215.0,319033.0,327511.0,330984.0,332189.0,332979.0,331465.0,323238.0,318698.0,318937.0,323044.0,315427.0,307622.0,304269.0,305762.0,314282.0,319956.0,327149.0,327362.0,331915.0,331854.0,332283.0,326641.0,324211.0,326715.0,333326.0,338798.0,342115.0,335905.0,338259.0,343066.0,347893.0,351818.0,350819.0,354695.0
120,"Killeen, TX",TX,160157.0,164644.0,168733.0,171356.0,168853.0,169404.0,171856.0,178786.0,183121.0,184309.0,186750.0,188171.0,190719.0,190993.0,193746.0,201306.0,208437.0,216592.0,221208.0,226885.0,228722.0,230131.0,231055.0,234452.0,240662.0,244053.0,246729.0,252638.0,260261.0,264404.0,264787.0,261960.0,262230.0,258699.0,253689.0,250297.0,251281.0,255792.0,254941.0,251367.0,251616.0,255559.0,256264.0,254163.0,251878.0,251941.0,251492.0,252685.0,253470.0,255525.0,254676.0,250267.0,249061.0,250363.0,254888.0,251684.0,250620.0,250590.0,255378.0,256094.0
121,"Asheville, NC",NC,279481.0,279465.0,280514.0,280031.0,280230.0,281504.0,286662.0,295072.0,302729.0,306050.0,309552.0,311419.0,316614.0,318160.0,323875.0,332078.0,340086.0,343395.0,340767.0,341548.0,342236.0,346766.0,347975.0,352435.0,349981.0,343983.0,345336.0,355495.0,373530.0,379578.0,383971.0,382153.0,386589.0,381967.0,376848.0,369605.0,364420.0,375262.0,374323.0,382102.0,379516.0,396369.0,410052.0,413028.0,414230.0,415580.0,425906.0,423693.0,417444.0,407878.0,410567.0,417013.0,430049.0,442819.0,444436.0,447439.0,441648.0,440903.0,431170.0,424806.0
122,"York, PA",PA,175376.0,175999.0,175250.0,181816.0,184584.0,188755.0,185875.0,185327.0,185856.0,185888.0,189128.0,187069.0,189028.0,185731.0,185698.0,184640.0,184120.0,185961.0,189365.0,196126.0,205506.0,207892.0,212908.0,209975.0,205792.0,201239.0,200416.0,203924.0,211082.0,221291.0,224922.0,221091.0,214460.0,216927.0,216759.0,219732.0,218809.0,224338.0,225490.0,229675.0,234459.0,238175.0,237668.0,237429.0,234840.0,238604.0,235331.0,242371.0,242562.0,249678.0,244048.0,247802.0,245337.0,249155.0,247828.0,249651.0,249756.0,248971.0,251295.0,254524.0
123,"Vallejo, CA",CA,435790.0,440825.0,441677.0,450552.0,448506.0,452661.0,451496.0,461021.0,469649.0,471671.0,475877.0,476442.0,487635.0,491319.0,497650.0,503305.0,517603.0,530460.0,540648.0,544063.0,548226.0,552348.0,560576.0,566678.0,569288.0,572406.0,573630.0,586670.0,590738.0,595293.0,580279.0,568609.0,564252.0,562174.0,561020.0,556912.0,568203.0,562960.0,563718.0,549565.0,560505.0,556905.0,561778.0,559583.0,560061.0,565020.0,560058.0,557616.0,546903.0,549772.0,555184.0,559099.0,554433.0,552883.0,551289.0,555010.0,560554.0,568525.0,573600.0,564264.0
124,"Santa Maria, CA",CA,586593.0,585116.0,590871.0,570565.0,549409.0,550111.0,586912.0,640246.0,694994.0,750081.0,,776451.0,729487.0,743694.0,734609.0,770480.0,748478.0,774527.0,748818.0,754948.0,743972.0,764162.0,764738.0,763115.0,768772.0,762101.0,799183.0,810398.0,832142.0,826064.0,819458.0,805190.0,780372.0,769284.0,738958.0,757551.0,764239.0,785236.0,774110.0,782085.0,805455.0,819494.0,830818.0,856981.0,868940.0,862080.0,839868.0,841507.0,861026.0,851015.0,861736.0,883244.0,916069.0,946684.0,899117.0,857479.0,832288.0,846722.0,868701.0,837731.0
125,"Salinas, CA",CA,637193.0,638196.0,640683.0,630374.0,611881.0,625398.0,664879.0,719573.0,747554.0,762300.0,,760773.0,759025.0,751312.0,777162.0,777328.0,785552.0,779437.0,784477.0,791102.0,789266.0,802422.0,794378.0,821096.0,824242.0,839193.0,839475.0,847312.0,848370.0,841042.0,849479.0,840837.0,837008.0,815901.0,810863.0,796455.0,807086.0,789701.0,810770.0,813983.0,842069.0,820571.0,821159.0,842706.0,870333.0,924144.0,903295.0,898403.0,824473.0,841531.0,853860.0,888606.0,904537.0,915057.0,909565.0,883769.0,881057.0,860873.0,858260.0,850633.0
126,"Salem, OR",OR,295442.0,302351.0,307353.0,310795.0,311072.0,311258.0,313924.0,318434.0,325454.0,331436.0,337973.0,343386.0,346213.0,350315.0,354982.0,360498.0,366454.0,371914.0,379629.0,382516.0,383516.0,385861.0,389893.0,392798.0,392955.0,395455.0,402039.0,412045.0,419245.0,419633.0,420864.0,421532.0,425027.0,418801.0,415657.0,409984.0,409127.0,410603.0,408165.0,412924.0,411423.0,420478.0,421018.0,427513.0,429342.0,429623.0,423267.0,420480.0,417099.0,419207.0,418142.0,423835.0,432070.0,434114.0,434933.0,426877.0,425485.0,424789.0,429120.0,434527.0
127,"Mobile, AL",AL,143292.0,145720.0,147954.0,151494.0,149537.0,148550.0,147382.0,153230.0,155983.0,158539.0,160100.0,161611.0,165813.0,165232.0,168949.0,167556.0,173236.0,174346.0,179034.0,178642.0,179798.0,181850.0,183905.0,186760.0,183332.0,181378.0,181333.0,187628.0,189372.0,188399.0,184279.0,184404.0,184073.0,188433.0,185160.0,186158.0,180129.0,183628.0,187235.0,191163.0,194113.0,194810.0,196842.0,197131.0,195784.0,192969.0,190028.0,187349.0,189412.0,190737.0,190076.0,190442.0,194308.0,197253.0,198537.0,200366.0,200032.0,196524.0,192687.0,194993.0
128,"Reading, PA",PA,165102.0,168603.0,170313.0,178193.0,177602.0,173138.0,168557.0,169913.0,176667.0,179189.0,182397.0,183765.0,186134.0,191609.0,188493.0,184608.0,179555.0,189248.0,193291.0,194888.0,193836.0,197785.0,201649.0,203821.0,203726.0,205148.0,201259.0,205008.0,203703.0,212538.0,207255.0,210056.0,205175.0,210155.0,206008.0,209587.0,205273.0,213791.0,210580.0,218425.0,217555.0,226194.0,232292.0,233950.0,233076.0,231495.0,239403.0,242064.0,243264.0,240569.0,238640.0,235887.0,241985.0,244769.0,251662.0,250449.0,256631.0,260971.0,263825.0,267168.0
129,"Corpus Christi, TX",TX,194639.0,197897.0,196452.0,201649.0,200431.0,202378.0,210082.0,217942.0,222427.0,219207.0,221536.0,223727.0,226908.0,230135.0,235195.0,243661.0,243832.0,244669.0,241360.0,246016.0,246658.0,246705.0,244766.0,246278.0,252617.0,254011.0,253036.0,256568.0,265679.0,274237.0,272470.0,271570.0,266592.0,264618.0,257856.0,253002.0,246392.0,244924.0,249689.0,256527.0,261561.0,262914.0,265428.0,266221.0,264013.0,260138.0,262355.0,269898.0,268855.0,267488.0,260946.0,263684.0,262601.0,263688.0,262897.0,261852.0,260290.0,262060.0,261235.0,260102.0
